,Unnamed: 0,start_loc,end_loc,lat_x,lon_x,lat_y,lon_y,count
3089,3089,OTAY MESA  R,AIRWAY  RD,32.5628828,-116.9878343,32.5645375,-117.0153262,15846
3090,3090,OTAY MESA  R,CAMINO MAQUILADORA  ,32.5628828,-116.9878343,32.56687,-116.9902541,1652
3091,3091,OTAY MESA  RD,AIRWAY  RD,32.5676881,-116.962358,32.5645375,-117.0153262,15953
3092,3092,OTAY MESA  RD,CAMINO MAQUILADORA  RD,32.5676881,-116.962358,32.56687,-116.9902541,3278
3093,3093,OTAY MESA  RD,SIEMPRE VIVA  RD,32.5676881,-116.962358,32.5558601,-116.9392784,13543
3094,3094,OTAY MESA RD,AIRWAY RD,32.5676881,-116.962358,32.5645375,-117.0153262,86975
3095,3095,OTAY MESA RD,CALIENTE AV,32.5676881,-116.962358,32.5651081,-117.0149647,3835
3097,3097,OTAY MESA RD,CAMINO MAQUILADORA RD,32.5676881,-116.962358,32.56687,-116.9902541,5505
3099,3099,OTAY MESA RD,SIEMPRE VIVA RD,32.5676881,-116.962358,32.5558601,-116.9392784,2606
3100,3100,OTAY MS RD,CALLE DE LINEA RD,32.5676881,-116.962358,32.54819,-116.9909379,1804
3101,3101,OTAY VY RD,HERITAGE  RD,32.579525,-117.0004657,32.5710317,-116.9968424,8491
3102,3102,OTAY VY RD,HERITAGE RD,32.579525,-117.0004657,32.5710317,-116.9968424,42619
3103,3103,OTHELLO AV,MERCURY ST,32.8171818,-117.1522595,32.8219016,-117.1488519,52712
3104,3104,OUTER RD,25 SB ST,32.8171818,-117.1522595,32.7176048,-117.140289,42288
3105,3105,OVERLAND  AV,RUFFIN RD,32.8261337,-117.1315822,32.8087556,-117.1190285,3152
3106,3106,OVERLAND AV,RUFFIN RD,32.8261337,-117.1315822,32.8087556,-117.1190285,9528
3107,3107,OVIEDO  ST,LETHBRIDGE WY,32.9677237,-117.1324493,32.971272,-117.129662,15076
3108,3108,OVIEDO ST,LETHBRIDGE WY,32.9677237,-117.1324493,32.971272,-117.129662,70722
3109,3109,PACIFIC BEACH  DR,GARNET  AV,32.7933424,-117.2428874,32.805519,-117.221603,9135
3110,3110,PACIFIC BEACH  DR,GRAND  AV,32.7933424,-117.2428874,32.8017518,-117.2223267,16272
3111,3111,PACIFIC BEACH DR,GARNET AV,32.7933424,-117.2428874,32.805519,-117.221603,3391
3112,3112,PACIFIC BEACH DR,GRAND AV,32.7933424,-117.2428874,32.8017518,-117.2223267,11525
3113,3113,PACIFIC BEACH DR,GRAND AVE,32.7933424,-117.2428874,32.8017518,-117.2223267,1210
3115,3115,PACIFIC CTR BL,PACIFIC MESA CT,32.9040599,-117.1950811,32.90219,-117.1902402,7983
3132,3132,PACIFICA DR,MISSION BAY DR,32.8144071,-117.224457,32.8062185,-117.2190033,26748
3133,3133,PADGETT  ST,BLACK MTN  RD,32.8953861,-117.1269622,32.9891419,-117.1266465,59734
3134,3134,PADGETT  ST,BLACK MTN RD,32.8953861,-117.1269622,32.9891419,-117.1266465,69816
3135,3135,PADGETT ST,BLACK MOUNTAIN RD,32.8953861,-117.1269622,32.9891419,-117.1266465,70145
3136,3136,PADGETT ST,BLACK MTN RD,32.8953861,-117.1269622,32.9891419,-117.1266465,375267
3137,3137,PADGETT ST,CLAYTON DR,32.8953861,-117.1269622,32.8949215,-117.13102,69850
3138,3138,PALIN  ST,LOGAN AV,32.694973,-117.08361,32.6968039,-117.0916289,11773
3139,3139,PALIN ST,LOGAN AV,32.694973,-117.08361,32.6968039,-117.0916289,11682
3142,3142,PALM  AV,DONAX AV,32.5843352,-117.0838845,32.5820431,-117.0857495,3982
3145,3145,PALM  AV,RENT-A-CENTER DY AV,32.5843352,-117.0838845,32.7247636,-117.0869639,4848
3146,3146,PALM  AV,SOUTHLAND PLAZA DY AV,32.5843352,-117.0838845,32.5831679,-117.0893204,37102
3147,3147,PALM  ST,SASSAFRAS  ST,32.7355749,-117.1604633,32.7358648,-117.178479,13658
3148,3148,PALM (SB) AV,CORONADO (SB) AV,32.5843352,-117.0838845,32.7358648,-117.178479,8570
3149,3149,PALM AV,BEYER AV,32.5843352,-117.0838845,32.7358648,-117.178479,14071
3150,3150,PALM AV,BEYER WY,32.5843352,-117.0838845,32.588242,-117.060966,28345
3151,3151,PALM AV,COLEMAN AV,32.5843352,-117.0838845,32.582928,-117.048813,16203
3152,3152,PALM AV,CORONADO (SB) AV,32.5843352,-117.0838845,32.582928,-117.048813,10526
3154,3154,PALM AV,DONAX AV,32.5843352,-117.0838845,32.5820431,-117.0857495,9051
3156,3156,PALM ST,QUINCE ST,32.7355749,-117.1604633,32.736507,-117.081444,159639
3157,3157,PALM ST,SASSAFRAS ST,32.7355749,-117.1604633,32.7358648,-117.178479,57934
3158,3158,PALMILLA AV,NOBEL DR,32.7355749,-117.1604633,32.8684586,-117.2278843,12249
3159,3159,PALMILLA DR,LA JOLLA VILLAGE DR,32.8570864,-117.2272898,32.871796,-117.2313077,9231
3160,3160,PALMILLA DR,NOBEL DR,32.8570864,-117.2272898,32.8684586,-117.2278843,44415
3161,3161,PALMILLA DR,REGENTS DR,32.8570864,-117.2272898,32.8684586,-117.2278843,6255
3162,3162,PALMILLA DR,REGENTS RD,32.8570864,-117.2272898,32.8626995,-117.2226386,18191
3163,3163,PALOMINO CR,SOLEDAD RD,32.8570864,-117.2272898,32.818256,-117.241386,64822
3166,3166,PARADISE HILLS RD,MEADOWBROOK DR,32.693352,-117.044487,32.7105257,-117.036126,1689
3167,3167,PARADISE RD,58 ST,32.693352,-117.044487,32.7572006,-117.0728922,67009
3168,3168,PARADISE VALLEY RD,PRAIRIE MOUND WY,32.688251,-117.048828,32.6933993,-117.0317469,3097
3169,3169,PARADISE VALLEY RD,RIDGEWOOD DR,32.688251,-117.048828,32.683266,-117.065331,4629
3170,3170,PARADISE VALLEY RD,ROYAL OAK DR,32.688251,-117.048828,32.704174,-117.026314,11938
3171,3171,PARADISE VALLEY RD,SKYLINE DR,32.688251,-117.048828,32.704735,-117.028923,10788
3172,3172,PARADISE VY RD,ALSACIA ST,32.688251,-117.048828,32.68371,-117.038569,6889
3173,3173,PARADISE VY RD,GREENLAWN DR,32.688251,-117.048828,32.703819,-117.028297,9845
3175,3175,PARADISE VY RD,RIDGEWOOD DR,32.688251,-117.048828,32.683266,-117.065331,22863
3176,3176,PARADISE VY RD,ROYAL OAK DR,32.688251,-117.048828,32.704174,-117.026314,45431
3177,3177,PARADISE VY RD,SKYLINE DR,32.688251,-117.048828,32.704735,-117.028923,11046
3179,3179,PARK  BL,FLORIDA  ST,32.7331897,-117.1459423,32.7539275,-117.143761,19547
3180,3180,PARK  BL,GEORGIA  ST,32.7331897,-117.1459423,32.7483386,-117.1449733,5115
3182,3182,PARK BL,05 AV,32.7331897,-117.1459423,32.7166889,-117.1597872,15095
3183,3183,PARK BL,16 ST,32.7331897,-117.1459423,32.7109896,-117.1494633,24077
3184,3184,PARK BL,17 ST,32.7331897,-117.1459423,32.7189902,-117.148659,7889
3185,3185,PARK BL,30TH ST,32.7331897,-117.1459423,32.7483242,-117.1300991,1059
3186,3186,PARK BL,CENTRE  ST,32.7331897,-117.1459423,32.750648,-117.147278,7526
3187,3187,PARK BL,CRESTWOOD PL,32.7331897,-117.1459423,33.162231,-117.085587,4819
3188,3188,PARK BL,FLORIDA  DR,32.7331897,-117.1459423,32.7241676,-117.1431753,8597
3189,3189,PARK BL,FLORIDA DR,32.7331897,-117.1459423,32.7241676,-117.1431753,47615
3190,3190,PARK BL,FLORIDA ST,32.7331897,-117.1459423,32.7539275,-117.143761,95401
3191,3191,PARK BL,GEORGIA ST,32.7331897,-117.1459423,32.7483386,-117.1449733,16775
3193,3193,PARK DR,LAMONT ST,33.146936,-117.3242978,32.7990444,-117.2347334,5694
3194,3194,PARK RIDGE  BL,GOLFCREST  DR,32.7997971,-117.0492814,32.79784,-117.042122,16347
3195,3195,PARK RIDGE BL,CASSELBERRY WY,32.7997971,-117.0492814,32.79636,-117.048088,14576
3196,3196,PARK RIDGE BL,JACKSON DR,32.7997971,-117.0492814,32.8022312,-117.0444265,72624
3197,3197,PARK RW,CAVE ST,32.846173,-117.2709646,32.8479388,-117.2713048,103867
3198,3198,PARK VILLAGE RD,PIMPERNEL DR,32.9472912,-117.1421498,32.951855,-117.132782,140166
3199,3199,PARKDALE  AV,MONTONGO  ST,32.90868,-117.154579,32.9149367,-117.1522685,105936
3200,3200,PARKDALE  PL,BENDIGO RD,32.9117678,-117.1553761,32.9124445,-117.155188,3897
3202,3202,PARKDALE AV,KIBLER DR,32.90868,-117.154579,32.901299,-117.153267,8696
3203,3203,PARKDALE AV,MONTONGO ST,32.90868,-117.154579,32.9149367,-117.1522685,187716
3204,3204,PARKDALE PL,BENDIGO  RD,32.9117678,-117.1553761,32.9124445,-117.155188,4747
3205,3205,PARKDALE PL,BENDIGO RD,32.9117678,-117.1553761,32.9124445,-117.155188,22596
3206,3206,PARKLAND WY,POTOMAC ST,32.692284,-117.051224,32.680237,-117.055931,16707
3207,3207,PARKMEAD CT,SKYLINE DR,32.6994482,-117.0707006,32.704735,-117.028923,7825
3208,3208,PARKSIDE  AV,WOODMAN  ST,32.6748309,-117.042751,32.709701,-117.0546294,10903
3209,3209,PARKSIDE AV,MANOS DR,32.6748309,-117.042751,32.668926,-117.055656,2187
3210,3210,PARKSIDE AV,WOODMAN ST,32.6748309,-117.042751,32.709701,-117.0546294,51910
3211,3211,PARKSIDE PL,VESUVIA WY,32.667786,-117.05014,32.666996,-117.052933,7800
3214,3214,PASEO CARDIEL RD,FREEPORT RD,32.9645506,-117.1144696,32.9650186,-117.1109657,30047
3215,3215,PASEO DEL VERANO ,PASEO DEL VERANO N ,33.029331,-117.052521,33.029331,-117.052521,16571
3216,3216,PASEO DEL VERANO  ,PASEO DEL VERANO NORTE  ,33.029331,-117.052521,33.038624,-117.051163,19247
3218,3218,PASEO DEL VERANO NORTE  ,ESCALA DR,33.038624,-117.051163,33.045738,-117.063042,16433
3219,3219,PASEO DORADO ,CAMINO REPOSO ,32.852608,-117.251663,32.8534439,-117.2548472,91121
3221,3221,PASEO LUCIDO ,VIA EMBELESO ,32.9920441,-117.0702504,33.007549,-117.073174,18696
3223,3223,PASEO MONTALBAN ,CAMINITO BOLSA ,32.9592405,-117.1254637,32.960985,-117.1172093,92300
3224,3224,PASEO MONTALBAN ,VIA DAROCA ,32.9592405,-117.1254637,32.9645263,-117.1153515,4562
3225,3225,PASEO MONTANOSO DR,BERNARDO CENTER DR,33.0001234,-117.0868552,33.0216938,-117.0744844,46299
3226,3226,PASEO MONTANOSO DR,BERNARDO CTR DR,33.0001234,-117.0868552,33.0216938,-117.0744844,177387
3228,3228,PASEO OCASO ,PASEO OCASO ,32.8572165,-117.2545894,32.8572165,-117.2545894,6940
3229,3229,PASEO OCASO  ,LA JOLLA SHORES  DR,32.8572165,-117.2545894,32.8509595,-117.2542623,2550
3232,3232,PASEO SUR RD,SAN DIEGUITO RD,33.0142753,-117.1448543,32.9744654,-117.2166368,10470
3233,3233,PASTERNACK PL,RUFFIN RD,32.800934,-117.134392,32.8087556,-117.1190285,30918
3236,3236,PAVLOV AV,GOVERNOR DR,32.851524,-117.195663,32.8507659,-117.2134676,1644
3237,3237,PEARL  ST,KLINE ST,32.840359,-117.273132,32.8434375,-117.2741233,7572
3238,3238,PEARL ST,PROSPECT ST,32.840359,-117.273132,32.6076716,-117.0578157,4315
3239,3239,PEARL ST,TORREY PINES RD,32.840359,-117.273132,32.844807,-117.269913,77435
3240,3240,PEARL ST,VIRGINIA WY,32.840359,-117.273132,32.8420535,-117.2726435,3387
3241,3241,PEGASUS  AV,BLACK MOUNTAIN  RD,32.8897386,-117.1347412,32.9891419,-117.1266465,9491
3242,3242,PEGASUS AV,HAVERFIELD WY,32.8897386,-117.1347412,32.9244443,-117.1259986,24229
3243,3243,PELUSA ST,SOLOLA AV,32.6928462,-117.0871465,32.693684,-117.086067,42395
3244,3244,PENASQUITOS DR,DEL DIABLO LN,32.9842695,-117.091737,32.985809,-117.089958,26876
3245,3245,PENASQUITOS DR,MADRIGAL ST,32.9842695,-117.091737,32.992176,-117.088699,4750
3250,3250,PENDIENTE CT,PAVO REAL DR,32.815243,-117.083977,32.813213,-117.080421,1931
3251,3251,PENNANT WY,GOBAT AV,32.8470848,-117.2220501,32.8481995,-117.2261808,9965
3252,3252,PENNANT WY,GOVERNOR DR,32.8470848,-117.2220501,32.8507659,-117.2134676,40728
3253,3253,PENNSYLVANIA AV,BROOKES AV,32.7451382,-117.1605248,32.7433189,-117.1621502,6633
3254,3254,PENNSYLVANIA AV,EVANS PL,32.7451382,-117.1605248,32.7460479,-117.1603248,9718
3255,3255,PENNSYLVANIA AV,HERBERT PL,32.7451382,-117.1605248,32.744862,-117.149231,11929
3256,3256,PENNSYLVANIA AV,ROBINSON AV,32.7451382,-117.1605248,32.746422,-117.1487465,167457
3257,3257,PENTECOST WY,BAYVIEW HTS DR,32.721516,-117.082611,32.724636,-117.077049,31705
3261,3261,PERSHING AV,IDAHO ST,32.743958,-117.134644,32.752201,-117.133842,18975
3262,3262,PERSHING DR,B WILSON DR,32.743958,-117.134644,32.725886,-117.1432262,136283
3263,3263,PESCADERO  AV,ORCHARD  AV,32.7358691,-117.249956,32.7345728,-117.2457676,11529
3264,3264,PESCADERO AV,ORCHARD AV,32.7358691,-117.249956,32.7345728,-117.2457676,49809
3265,3265,PETIT ST,ECKSTROM AV,32.818134,-117.1692005,32.8202111,-117.1658857,11157
3266,3266,PHEASANT DR,BLUE JAY DR,33.070908,-116.573486,32.786552,-117.15464,1153
3267,3267,PHEASANT DR,MEADOW LARK DR,33.070908,-116.573486,32.787903,-117.15461,2895
3273,3273,PICCARD AV,TWINING  AV,32.579456,-117.05024,32.584518,-117.045403,8122
3274,3274,PICCARD AV,TWINING AV,32.579456,-117.05024,32.584518,-117.045403,84165
3275,3275,PICCARD AV,TWINING AV AV,32.579456,-117.05024,32.584518,-117.045403,19553
3276,3276,PICO  ST,MISSION BAY  DR,32.807331,-117.223267,32.8062185,-117.2190033,25702
3277,3277,PICO ST,BOND ST,32.807331,-117.223267,32.8055424,-117.2210324,290745
3278,3278,PICO ST,MISSION BAY DR,32.807331,-117.223267,32.8062185,-117.2190033,11399
3279,3279,PIDGEON ST,71 ST,32.7120643,-117.0469144,32.7174202,-117.1627728,35306
3281,3281,PINECONE LN,STONEPINE LN,32.6747572,-117.0446569,32.6758,-117.044197,410
3282,3282,PINECREST AV,MACAWA AV,32.7982203,-117.1405309,32.8004613,-117.1451681,5580
3283,3283,PINECREST AV,SANDROCK RD,32.7982203,-117.1405309,32.809446,-117.1400737,11062
3284,3284,PITTA ST,RADIO DR,32.7095847,-117.0728106,32.7103419,-117.0720194,105851
3285,3285,PK RIM DR,CLAIREMONT DR,32.837883,-117.213593,32.8038,-117.1991166,4353
3288,3288,PLAZA TORREON ST,WOODMAN ST,32.696526,-117.052803,32.709701,-117.0546294,5465
3290,3290,PLUMAS ST,REO DR,32.681805,-117.070557,32.664907,-117.0575358,27551
3292,3292,POINSETT RD,WILLS CREEK RD,32.932575,-117.091957,32.92746,-117.08757,7363
3293,3293,POINSETT RD,WILLS CRK RD,32.932575,-117.091957,32.92746,-117.08757,2137
3294,3294,POINSETTIA  DR,WORDEN  ST,32.7388617,-117.2289881,32.7462482,-117.2271202,5079
3295,3295,POINSETTIA DR,WORDEN ST,32.7388617,-117.2289881,32.7462482,-117.2271202,18910
3297,3297,POINT LOMA AV,ULLMAN ST,32.7295639,-117.2416335,32.7240186,-117.2368929,49661
3300,3300,POLK  AV,ORANGE  AV,32.752212,-117.1290697,32.753149,-117.0783072,11180
3301,3301,POLK AV,ORANGE AV,32.752212,-117.1290697,32.753149,-117.0783072,104432
3302,3302,POLK AV,UNIVERSITY AV,32.752212,-117.1290697,32.7484766,-117.1239509,42078
3303,3303,POMERADO  RD,BERNARDO CTR  DR,32.9148655,-117.0711548,33.0216938,-117.0744844,13811
3304,3304,POMERADO  RD,STOCKWOOD CV CV,32.9148655,-117.0711548,32.923979,-117.039023,7714
3305,3305,POMERADO CT,PASEO DEL VERANO  ,33.0225866,-117.0608852,33.029331,-117.052521,18782
3308,3308,POMERADO RD,AVENIDA VILLAHA RD,32.9148655,-117.0711548,33.002701,-117.060959,23802
3309,3309,POMERADO RD,BANDY CANYON RD,32.9148655,-117.0711548,33.0736074,-116.9779154,3436
3310,3310,POMERADO RD,BROOKSIDE  LN,32.9148655,-117.0711548,32.9217712,-117.0587895,8022
3311,3311,POMERADO RD,BROOKSIDE LN,32.9148655,-117.0711548,32.9217712,-117.0587895,27113
3312,3312,POMERADO RD,CAMINITO MAGNIFICA RD,32.9148655,-117.0711548,32.9037475,-117.0786006,19178
3313,3313,POMERADO RD,CAMINO VUELO RD,32.9148655,-117.0711548,33.036716,-117.058632,16063
3315,3315,POMERADO RD,CONQUISTADOR WY,32.9148655,-117.0711548,33.025959,-117.062683,700
3318,3318,POMERADO RD,FAIRBROOK RD,32.9148655,-117.0711548,32.905956,-117.073067,5266
3319,3319,POMERADO RD,IRONWOOD RD,32.9148655,-117.0711548,32.902935,-117.097778,50713
3320,3320,POMERADO RD,MESA MADERA DR,32.9148655,-117.0711548,32.910774,-117.088013,5580
3321,3321,POMERADO RD,PLAZA SONADA ,32.9148655,-117.0711548,33.028034,-117.058182,1817
3322,3322,POMERADO RD,PLAZA SONADA RD,32.9148655,-117.0711548,33.028034,-117.058182,7576
3323,3323,POMERADO RD,REISLING DR,32.9148655,-117.0711548,33.028034,-117.058182,69827
3324,3324,POMERADO RD,SPRUCE GROVE AV,32.9148655,-117.0711548,32.911743,-117.070534,7159
3325,3325,POMERADO RD,SYCAMORE CREEK RD,32.9148655,-117.0711548,33.04689,-117.042389,15323
3326,3326,POMERADO RD,SYCAMORE CRK RD,32.9148655,-117.0711548,33.04689,-117.042389,4414
3327,3327,PONDEROSA AV,RUFFIN RD,32.8206975,-117.1322376,32.8087556,-117.1190285,71461
3328,3328,POPLAR ST,MANZANITA PL,32.7381315,-117.1013602,32.7397798,-117.1014329,81942
3330,3330,PORT ROYALE DR,GOLD COAST DR,32.9039,-117.152893,32.9053303,-117.1463386,12173
3336,3336,PORTOFINO  DR,SORRENTO VY  RD,32.94054,-117.243019,32.8901984,-117.2084854,24974
3337,3337,PORTOFINO DR,CAROUSEL LN,32.94054,-117.243019,32.939671,-117.244614,2743
3338,3338,PORTOFINO DR,D M HTS RD,32.94054,-117.243019,32.9485786,-117.2593425,394
3340,3340,PORTOFINO DR,SORRENTO VY RD,32.94054,-117.243019,32.8901984,-117.2084854,69496
3341,3341,POTOMAC ST,ALBEMARLE ST,32.680237,-117.055931,32.677135,-117.06472,39410
3342,3342,POTOMAC ST,ALBERMARLE ST,32.680237,-117.055931,32.677135,-117.06472,8571
3343,3343,POTOMAC ST,ALTA CT,32.680237,-117.055931,32.683872,-117.050919,4865
3344,3344,POTOMAC ST,BRIARWOOD RD,32.680237,-117.055931,32.6838243,-117.033105,20015
3345,3345,POTOMAC ST,WOODMAN ST,32.680237,-117.055931,32.709701,-117.0546294,88842
3346,3346,POTTERY PARK DY,N TORREY PINES RD,32.8532649,-117.2437401,32.8810801,-117.2439785,25000
3347,3347,POWAY RD,SAVANNAH CRK DR,32.9478055,-117.0768396,32.9467744,-117.0923695,27512
3348,3348,PRAIRIE MOUND WY,ZEST ST,32.6933993,-117.0317469,32.690453,-117.03846,15875
3349,3349,PRESWICK DR,TORREY PINES RD,32.862206,-117.246017,32.844807,-117.269913,5785
3350,3350,PRINCESS ST,VIKING WY,32.8490044,-117.2625433,33.155664,-117.151092,31650
3351,3351,PRINCESS VIEW DR,CONESTOGA WY,32.8017652,-117.0781342,32.804806,-117.076378,102410
3353,3353,PRINCESS VW DR,NAVAJO RD,32.8017652,-117.0781342,32.804566,-117.0418303,18427
3354,3354,PRODUCTION  AV,DISTRIBUTION  AV,32.8822812,-117.1658387,32.8824298,-117.1631399,121229
3355,3355,PRODUCTION AV,DISTRIBUTION  AV,32.8822812,-117.1658387,32.8824298,-117.1631399,53025
3356,3356,PRODUCTION AV,DISTRIBUTION AV,32.8822812,-117.1658387,32.8824298,-117.1631399,280687
3357,3357,PROSPECT ST,COAST BL S,32.8822812,-117.1658387,32.847248,-117.276573,5645
3358,3358,PROSPECT ST,EXCHANGE PL,32.6076716,-117.0578157,32.8452947,-117.2677691,2725
3363,3363,PT LOMA  AV,ULLMAN  ST,32.7295639,-117.2416335,32.7240186,-117.2368929,10483
3364,3364,PT LOMA AV,ULLMAN ST,32.7295639,-117.2416335,32.7240186,-117.2368929,10720
3365,3365,QUALCOMM  WY,MISSION VILLAGE  DR,32.7719296,-117.1400698,32.7875049,-117.1203234,44318
3369,3369,QUALCOMM WY,RIO BONITO WY,32.7719296,-117.1400698,32.7764728,-117.1374687,76089
3372,3372,QUARTER MILE DR,HALF MILE  DR,32.9565769,-117.2344484,32.9621547,-117.2334332,543
3373,3373,QUARTER MILE DR,HALF MILE DR,32.9565769,-117.2344484,32.9621547,-117.2334332,12575
3374,3374,QUILLAN (S) ST,GENESEE AV,32.789997,-117.180267,32.7914365,-117.1597319,4445
3376,3376,QUINCE DR,UPAS ST,32.7491277,-117.1595212,32.74099,-117.137917,2478
3377,3377,QUINCE ST,REDWOOD ST,32.736507,-117.081444,32.73783,-117.1342815,172106
3378,3378,QUIVIRA  RD,W MISSION BAY  DR,32.7642524,-117.2359287,32.7648626,-117.2357339,2221
3379,3379,QUIVIRA ACCESS ,GLEASON  RD,32.765719,-117.2378225,32.7731726,-117.2452675,31503
3386,3386,RACHAEL AV,FLINTRIDGE DR,32.6735627,-117.0697285,32.677082,-117.068703,48400
3387,3387,RACINE RD,COLLEGE GROVE DR,32.747232,-117.054482,32.7374122,-117.0590354,59021
3388,3388,RADCLIFFE LN,GOVERNOR DR,32.8522549,-117.2042757,32.8507659,-117.2134676,206298
3389,3389,RADENZ  AV,DANIEL  AV,32.796047,-117.159981,32.792831,-117.160378,15809
3390,3390,RADENZ AV,DANIEL AV,32.796047,-117.159981,32.792831,-117.160378,76275
3391,3391,RADIO DR,TOOLEY ST,32.7103419,-117.0720194,32.72472,-117.064598,3241
3393,3393,RAGWEED  ST,BLACK MTN  RD,32.941762,-117.138657,32.9891419,-117.1266465,18642
3394,3394,RAGWEED  ST,BLACK MTN RD,32.941762,-117.138657,32.9891419,-117.1266465,18715
3395,3395,RAGWEED ST,BLACK MTN RD,32.941762,-117.138657,32.9891419,-117.1266465,86874
3396,3396,RAINBOW ST,FLICKER ST,32.7124533,-117.048381,32.712057,-117.047738,53574
3397,3397,RAINIER AV,FRIARS RD,32.789814,-117.0957869,32.7780229,-117.1408109,46972
3398,3398,RALENE ST,SYCAMORE DR,32.7291853,-117.1085398,32.596485,-117.046066,14246
3399,3399,RANCH VIEW DR,GRAYFOX  DR,32.910378,-117.10009,32.907482,-117.099037,3074
3400,3400,RANCH VIEW DR,GRAYFOX DR,32.910378,-117.10009,32.907482,-117.099037,8814
3401,3401,RANCHO BERNARDO RD,BAJADA RD,33.0181234,-117.0576313,33.027184,-117.071693,93233
3403,3403,RANCHO BERNARDO RD,CAPILLA  RD,33.0181234,-117.0576313,33.025726,-117.089172,2529
3404,3404,RANCHO BERNARDO RD,CAPILLA RD,33.0181234,-117.0576313,33.025726,-117.089172,9132
3405,3405,RANCHO BERNARDO RD,FRONTERA RD,33.0181234,-117.0576313,33.0206816,-117.0646644,15859
3407,3407,RANCHO BERNARDO RD,POBLADO RD,33.0181234,-117.0576313,33.0367649,-117.0896711,36021
3408,3408,RANCHO CARMEL  D,INNOVATION  DR,32.9790464,-117.0819064,32.9894512,-117.076792,5027
3409,3409,RANCHO CARMEL  DR,INNOVATION  DR,32.9790464,-117.0819064,32.9894512,-117.076792,4515
3410,3410,RANCHO CARMEL DR,AVENUE OF INDUSTRY DR,32.9790464,-117.0819064,32.9905841,-117.0756233,21116
3411,3411,RANCHO CARMEL DR,AVENUE OF SCIENCE ,32.9790464,-117.0819064,32.9916368,-117.0810626,1377
3412,3412,RANCHO CARMEL DR,CAMINO NORTE DR,32.9790464,-117.0819064,33.0085901,-117.0954621,170251
3413,3413,RANCHO CARMEL DR,INNOVATION DR,32.9790464,-117.0819064,32.9894512,-117.076792,8568
3414,3414,RANCHO CARMEL DR,STONEY PEAK DR,32.9790464,-117.0819064,32.9796327,-117.0774058,134563
3415,3415,RANCHO HILLS DR,PARKSIDE AV,32.672031,-117.058167,32.6748309,-117.042751,1758
3416,3416,RANCHO HILLS DR,VALLEY DR,32.672031,-117.058167,33.19556,-117.211884,23620
3417,3417,RANCHO MISSION RD,NAZARETH DR,32.7827974,-117.1104334,32.784617,-117.1079924,44229
3418,3418,RANCHO MISSION RD,SANTO RD,32.7827974,-117.1104334,32.7902989,-117.1050947,389079
3422,3422,RANCHO PENASQUITOS RD,SALMON RIVER RD,32.9594148,-117.115137,32.962502,-117.123756,6027
3423,3423,RANDOLPH ST,PORTOLA PL,32.750375,-117.176822,32.748829,-117.179077,1775
3425,3425,RAPPAHANNOCK AV,UTE DR,32.8057105,-117.2017245,32.80928,-117.199081,79611
3426,3426,RAPPAHANNOCK RD,UTE DR,32.8057105,-117.2017245,32.80928,-117.199081,15757
3427,3427,RAVEN ST,41 ST,32.8057105,-117.2017245,32.7531249,-117.1069115,32284
3428,3428,RAVINA ST,PROSPECT ST,32.8395761,-117.2793502,32.6076716,-117.0578157,32583
3430,3430,RDG MANOR AV,HOPEDALE CT,32.794525,-117.058327,32.792553,-117.055069,3390
3431,3431,RDG VW  DR,HOME  AV,32.731525,-117.093918,32.7189404,-117.1104308,10495
3432,3432,REAGAN  CT,BARON LN,32.9090081,-117.1402577,32.909229,-117.138947,2546
3436,3436,REAGAN  RD,WESTONHILL  DR,32.9129167,-117.1385089,32.9144469,-117.13564,6960
3437,3437,REAGAN  RD,WESTONHILL DR,32.9129167,-117.1385089,32.9144469,-117.13564,8553
3438,3438,REAGAN CT,BARON LN,32.9090081,-117.1402577,32.909229,-117.138947,25616
3439,3439,REAGAN CT CT,BARON LN,32.9090081,-117.1402577,32.909229,-117.138947,2576
3440,3440,REAGAN RD,CAMINO RUIZ RD,32.9129167,-117.1385089,33.0044606,-117.169729,214025
3443,3443,REAGAN RD,WESTONHILL DR,32.9129167,-117.1385089,32.9144469,-117.13564,114848
3444,3444,RECUERDO  DR,MERCADO  DR,32.952915,-117.251961,32.948708,-117.250847,47061
3445,3445,RECUERDO DR,MERCADO DR,32.952915,-117.251961,32.948708,-117.250847,84159
3446,3446,RED CEDAR DR,ALDERBROOK DR,32.90958,-117.098907,32.910801,-117.095673,44338
3447,3447,RED CEDAR DR,MESA MADERA DR,32.90958,-117.098907,32.910774,-117.088013,5846
3448,3448,REDBIRD DR,CARDINAL RD,32.782867,-117.156326,32.7905643,-117.1575206,3460
3449,3449,REDBROOK DR,KESLING ST,32.782867,-117.156326,32.8330928,-117.1734941,4120
3450,3450,REDFORD PL,LANDSCAPE DR,32.666984,-117.057683,32.670864,-117.052612,9229
3451,3451,REDWOOD ST,52 ST,32.666984,-117.057683,32.7489909,-117.0836044,40769
3452,3452,REDWOOD ST,EAGLE ST,32.73783,-117.1342815,32.7483312,-117.1695604,16450
3453,3453,REDWOOD ST,PALM ST,32.73783,-117.1342815,32.7355749,-117.1604633,20145
3454,3454,REDWOOD ST,QUINCE ST,32.73783,-117.1342815,32.736507,-117.081444,33211
3455,3455,REDWOOD ST,SASSAFRAS ST,32.73783,-117.1342815,32.7358648,-117.178479,69072
3456,3456,REDWOOD ST,SPRUCE ST,32.73783,-117.1342815,32.7387081,-117.1613907,14093
