,start_station_name,end_station_name,count,index_x,lat_x,lng_x,index_y,lat_y,lng_y
1322,Montgomery St,Hilltop,14.0,Montgomery St,40.71942260191589,-74.05099546395327,Hilltop,40.731153329839415,-74.05754064420803
1323,Newark Ave,Hilltop,41.0,Newark Ave,40.72151674031582,-74.04630136759572,Hilltop,40.731153329839415,-74.05754064420803
1324,Newport PATH,Hilltop,9.0,Newport PATH,40.727220293617044,-74.03375238731287,Hilltop,40.731153329839415,-74.05754064420803
1325,Newport Pkwy,Hilltop,7.0,Newport Pkwy,40.72874290486994,-74.03211046211277,Hilltop,40.731153329839415,-74.05754064420803
1326,Oakland Ave,Hilltop,27.0,Oakland Ave,40.73759292489517,-74.05245382611778,Hilltop,40.731153329839415,-74.05754064420803
1327,Paulus Hook,Hilltop,6.0,Paulus Hook,40.714145417895736,-74.03355037847584,Hilltop,40.731153329839415,-74.05754064420803
1328,Pershing Field,Hilltop,28.0,Pershing Field,40.742657183344456,-74.05181096657569,Hilltop,40.731153329839415,-74.05754064420803
1329,Riverview Park,Hilltop,10.0,Riverview Park,40.744459053317044,-74.04391302290752,Hilltop,40.731153329839415,-74.05754064420803
1330,Southwest Park - Jackson St & Observer Hwy,Hilltop,7.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,Hilltop,40.731153329839415,-74.05754064420803
1331,Van Vorst Park,Hilltop,13.0,Van Vorst Park,40.718478880955466,-74.0477327437289,Hilltop,40.731153329839415,-74.05754064420803
1332,Warren St,Hilltop,10.0,Warren St,40.72112066810259,-74.03803718607728,Hilltop,40.731153329839415,-74.05754064420803
1333,Washington St,Hilltop,8.0,Washington St,40.724291891746596,-74.03548133892006,Hilltop,40.731153329839415,-74.05754064420803
1334,Willow Ave & 12 St,Hilltop,11.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,Hilltop,40.731153329839415,-74.05754064420803
1335,11 St & Washington St,Hoboken Ave at Monmouth St,21.0,11 St & Washington St,40.749990333032464,-74.02718736140429,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1336,12 St & Sinatra Dr N,Hoboken Ave at Monmouth St,19.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1337,14 St Ferry - 14 St & Shipyard Ln,Hoboken Ave at Monmouth St,17.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1338,4 St & Grand St,Hoboken Ave at Monmouth St,12.0,4 St & Grand St,40.742268376059016,-74.03508320196188,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1339,6 St & Grand St,Hoboken Ave at Monmouth St,17.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1340,7 St & Monroe St,Hoboken Ave at Monmouth St,26.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1341,8 St & Washington St,Hoboken Ave at Monmouth St,29.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1342,9 St HBLR - Jackson St & 8 St,Hoboken Ave at Monmouth St,14.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1343,Adams St & 2 St,Hoboken Ave at Monmouth St,19.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1344,Bergen Ave & Sip Ave,Hoboken Ave at Monmouth St,9.0,Bergen Ave & Sip Ave,40.73104361248367,-74.06443169597715,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1345,Bloomfield St & 15 St,Hoboken Ave at Monmouth St,11.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1346,Brunswick & 6th,Hoboken Ave at Monmouth St,7.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1347,Brunswick St,Hoboken Ave at Monmouth St,14.0,Brunswick St,40.72414786663121,-74.05066483953951,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1348,Christ Hospital,Hoboken Ave at Monmouth St,12.0,Christ Hospital,40.73478751985362,-74.0504451350773,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1349,Church Sq Park - 5 St & Park Ave,Hoboken Ave at Monmouth St,39.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1350,City Hall,Hoboken Ave at Monmouth St,6.0,City Hall,40.717730294069206,-74.04387749609651,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1351,City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,152.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1352,Clinton St & 7 St,Hoboken Ave at Monmouth St,13.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1353,Clinton St & Newark St,Hoboken Ave at Monmouth St,83.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1354,Columbus Dr at Exchange Pl,Hoboken Ave at Monmouth St,15.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1355,Columbus Drive,Hoboken Ave at Monmouth St,14.0,Columbus Drive,40.718414308152724,-74.03889053483775,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1356,Columbus Park - Clinton St & 9 St,Hoboken Ave at Monmouth St,14.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1357,Dixon Mills,Hoboken Ave at Monmouth St,9.0,Dixon Mills,40.721632342323566,-74.04998467723249,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1358,Essex Light Rail,Hoboken Ave at Monmouth St,9.0,Essex Light Rail,40.712771947644676,-74.03648087782008,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1359,Grand St,Hoboken Ave at Monmouth St,12.0,Grand St,40.71515821580811,-74.03768259947958,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1360,Grand St & 14 St,Hoboken Ave at Monmouth St,7.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1361,Grove St PATH,Hoboken Ave at Monmouth St,50.0,Grove St PATH,40.71960099717589,-74.04314261412735,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1362,Hamilton Park,Hoboken Ave at Monmouth St,44.0,Hamilton Park,40.72757525453402,-74.04424621144935,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1363,Harborside,Hoboken Ave at Monmouth St,25.0,Harborside,40.719258962545155,-74.03423038123101,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1364,Heights Elevator,Hoboken Ave at Monmouth St,9.0,Heights Elevator,40.74873175053401,-74.04046738441166,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1365,Hilltop,Hoboken Ave at Monmouth St,18.0,Hilltop,40.731153329839415,-74.05754064420803,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1366,Hoboken Terminal - Hudson St & Hudson Pl,Hoboken Ave at Monmouth St,627.0,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1367,Hoboken Terminal - River St & Hudson Pl,Hoboken Ave at Monmouth St,126.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1368,Hudson St & 4 St,Hoboken Ave at Monmouth St,40.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1369,JC Medical Center,Hoboken Ave at Monmouth St,7.0,JC Medical Center,40.716536226401026,-74.04961717509839,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1370,Jersey & 3rd,Hoboken Ave at Monmouth St,23.0,Jersey & 3rd,40.72331733868367,-74.04594517066816,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1371,Jersey & 6th St,Hoboken Ave at Monmouth St,6.0,Jersey & 6th St,40.72528591390771,-74.04555620790973,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1372,Lafayette Park,Hoboken Ave at Monmouth St,11.0,Lafayette Park,40.71347729768909,-74.06284897649236,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1373,Madison St & 1 St,Hoboken Ave at Monmouth St,25.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1374,Madison St & 10 St,Hoboken Ave at Monmouth St,31.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1375,Mama Johnson Field - 4 St & Jackson St,Hoboken Ave at Monmouth St,12.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1376,Manila & 1st,Hoboken Ave at Monmouth St,43.0,Manila & 1st,40.72165505394273,-74.04288439126627,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1377,Marin Light Rail,Hoboken Ave at Monmouth St,8.0,Marin Light Rail,40.714585169920014,-74.04281584524314,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1378,Monmouth and 6th,Hoboken Ave at Monmouth St,14.0,Monmouth and 6th,40.725665114944135,-74.04880399651331,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1379,Newark Ave,Hoboken Ave at Monmouth St,39.0,Newark Ave,40.72151674031582,-74.04630136759572,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1380,Newport PATH,Hoboken Ave at Monmouth St,81.0,Newport PATH,40.727220293617044,-74.03375238731287,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1381,Newport Pkwy,Hoboken Ave at Monmouth St,56.0,Newport Pkwy,40.72874290486994,-74.03211046211277,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1382,Oakland Ave,Hoboken Ave at Monmouth St,40.0,Oakland Ave,40.73759292489517,-74.05245382611778,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1383,Pershing Field,Hoboken Ave at Monmouth St,9.0,Pershing Field,40.742657183344456,-74.05181096657569,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1384,Riverview Park,Hoboken Ave at Monmouth St,10.0,Riverview Park,40.744459053317044,-74.04391302290752,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1385,South Waterfront Walkway - Sinatra Dr & 1 St,Hoboken Ave at Monmouth St,74.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1386,Southwest Park - Jackson St & Observer Hwy,Hoboken Ave at Monmouth St,21.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1387,Stevens - River Ter & 6 St,Hoboken Ave at Monmouth St,17.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1388,Warren St,Hoboken Ave at Monmouth St,30.0,Warren St,40.72112066810259,-74.03803718607728,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1389,Washington St,Hoboken Ave at Monmouth St,32.0,Washington St,40.724291891746596,-74.03548133892006,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1390,Willow Ave & 12 St,Hoboken Ave at Monmouth St,11.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235
1391,11 St & Washington St,Hoboken Terminal - Hudson St & Hudson Pl,77.0,11 St & Washington St,40.749990333032464,-74.02718736140429,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1392,12 St & Sinatra Dr N,Hoboken Terminal - Hudson St & Hudson Pl,51.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1393,14 St Ferry - 14 St & Shipyard Ln,Hoboken Terminal - Hudson St & Hudson Pl,56.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1394,4 St & Grand St,Hoboken Terminal - Hudson St & Hudson Pl,111.0,4 St & Grand St,40.742268376059016,-74.03508320196188,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1395,6 St & Grand St,Hoboken Terminal - Hudson St & Hudson Pl,102.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1396,7 St & Monroe St,Hoboken Terminal - Hudson St & Hudson Pl,111.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1397,8 St & Washington St,Hoboken Terminal - Hudson St & Hudson Pl,145.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1398,9 St HBLR - Jackson St & 8 St,Hoboken Terminal - Hudson St & Hudson Pl,111.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1399,Adams St & 11 St,Hoboken Terminal - Hudson St & Hudson Pl,67.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1400,Adams St & 2 St,Hoboken Terminal - Hudson St & Hudson Pl,83.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1401,Bloomfield St & 15 St,Hoboken Terminal - Hudson St & Hudson Pl,34.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1402,Brunswick & 6th,Hoboken Terminal - Hudson St & Hudson Pl,6.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1403,Brunswick St,Hoboken Terminal - Hudson St & Hudson Pl,7.0,Brunswick St,40.72414786663121,-74.05066483953951,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1404,Christ Hospital,Hoboken Terminal - Hudson St & Hudson Pl,18.0,Christ Hospital,40.73478751985362,-74.0504451350773,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1405,Church Sq Park - 5 St & Park Ave,Hoboken Terminal - Hudson St & Hudson Pl,98.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1406,City Hall,Hoboken Terminal - Hudson St & Hudson Pl,9.0,City Hall,40.717730294069206,-74.04387749609651,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1407,City Hall - Washington St & 1 St,Hoboken Terminal - Hudson St & Hudson Pl,42.0,City Hall - Washington St & 1 St,40.73733143020761,-74.03099042544189,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1408,Clinton St & 7 St,Hoboken Terminal - Hudson St & Hudson Pl,119.0,Clinton St & 7 St,40.7454153433474,-74.03333382214838,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1409,Clinton St & Newark St,Hoboken Terminal - Hudson St & Hudson Pl,113.0,Clinton St & Newark St,40.73744627151288,-74.03570246500215,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1410,Columbus Dr at Exchange Pl,Hoboken Terminal - Hudson St & Hudson Pl,7.0,Columbus Dr at Exchange Pl,40.71687448913104,-74.03282962516803,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1411,Columbus Drive,Hoboken Terminal - Hudson St & Hudson Pl,11.0,Columbus Drive,40.718414308152724,-74.03889053483775,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1412,Columbus Park - Clinton St & 9 St,Hoboken Terminal - Hudson St & Hudson Pl,120.0,Columbus Park - Clinton St & 9 St,40.748178812964326,-74.03245770266106,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1413,Grand St,Hoboken Terminal - Hudson St & Hudson Pl,11.0,Grand St,40.71515821580811,-74.03768259947958,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1414,Grand St & 14 St,Hoboken Terminal - Hudson St & Hudson Pl,42.0,Grand St & 14 St,40.7540790923323,-74.03159436971573,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1415,Grove St PATH,Hoboken Terminal - Hudson St & Hudson Pl,9.0,Grove St PATH,40.71960099717589,-74.04314261412735,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1416,Hamilton Park,Hoboken Terminal - Hudson St & Hudson Pl,22.0,Hamilton Park,40.72757525453402,-74.04424621144935,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1417,Harborside,Hoboken Terminal - Hudson St & Hudson Pl,15.0,Harborside,40.719258962545155,-74.03423038123101,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1418,Heights Elevator,Hoboken Terminal - Hudson St & Hudson Pl,30.0,Heights Elevator,40.74873175053401,-74.04046738441166,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1419,Hilltop,Hoboken Terminal - Hudson St & Hudson Pl,9.0,Hilltop,40.731153329839415,-74.05754064420803,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1420,Hoboken Ave at Monmouth St,Hoboken Terminal - Hudson St & Hudson Pl,491.0,Hoboken Ave at Monmouth St,40.73522741244787,-74.04694300708235,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1421,Hoboken Terminal - River St & Hudson Pl,Hoboken Terminal - Hudson St & Hudson Pl,53.0,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1422,Hudson St & 4 St,Hoboken Terminal - Hudson St & Hudson Pl,80.0,Hudson St & 4 St,40.740954266970824,-74.02859404962996,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1423,Jersey & 3rd,Hoboken Terminal - Hudson St & Hudson Pl,6.0,Jersey & 3rd,40.72331733868367,-74.04594517066816,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1424,Jersey & 6th St,Hoboken Terminal - Hudson St & Hudson Pl,22.0,Jersey & 6th St,40.72528591390771,-74.04555620790973,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1425,Leonard Gordon Park,Hoboken Terminal - Hudson St & Hudson Pl,8.0,Leonard Gordon Park,40.74589833735995,-74.05724263562814,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1426,Lincoln Park,Hoboken Terminal - Hudson St & Hudson Pl,9.0,Lincoln Park,40.72461556840027,-74.07841011783746,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1427,Madison St & 1 St,Hoboken Terminal - Hudson St & Hudson Pl,206.0,Madison St & 1 St,40.73878495960618,-74.03927437553686,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1428,Madison St & 10 St,Hoboken Terminal - Hudson St & Hudson Pl,59.0,Madison St & 10 St,40.74996974427502,-74.03586588196806,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1429,Mama Johnson Field - 4 St & Jackson St,Hoboken Terminal - Hudson St & Hudson Pl,71.0,Mama Johnson Field - 4 St & Jackson St,40.74313645259126,-74.04004906146669,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1430,Marin Light Rail,Hoboken Terminal - Hudson St & Hudson Pl,7.0,Marin Light Rail,40.714585169920014,-74.04281584524314,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1431,Marshall St & 2 St,Hoboken Terminal - Hudson St & Hudson Pl,96.0,Marshall St & 2 St,40.740765367506214,-74.04254964402006,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1432,Newark Ave,Hoboken Terminal - Hudson St & Hudson Pl,13.0,Newark Ave,40.72151674031582,-74.04630136759572,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1433,Newport PATH,Hoboken Terminal - Hudson St & Hudson Pl,9.0,Newport PATH,40.727220293617044,-74.03375238731287,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1434,Newport Pkwy,Hoboken Terminal - Hudson St & Hudson Pl,21.0,Newport Pkwy,40.72874290486994,-74.03211046211277,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1435,Oakland Ave,Hoboken Terminal - Hudson St & Hudson Pl,29.0,Oakland Ave,40.73759292489517,-74.05245382611778,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1436,Pershing Field,Hoboken Terminal - Hudson St & Hudson Pl,74.0,Pershing Field,40.742657183344456,-74.05181096657569,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1437,Riverview Park,Hoboken Terminal - Hudson St & Hudson Pl,78.0,Riverview Park,40.744459053317044,-74.04391302290752,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1438,South Waterfront Walkway - Sinatra Dr & 1 St,Hoboken Terminal - Hudson St & Hudson Pl,14.0,South Waterfront Walkway - Sinatra Dr & 1 St,40.73700753288959,-74.02777588542521,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1439,Southwest Park - Jackson St & Observer Hwy,Hoboken Terminal - Hudson St & Hudson Pl,211.0,Southwest Park - Jackson St & Observer Hwy,40.7375689337438,-74.04166100633643,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1440,Stevens - River Ter & 6 St,Hoboken Terminal - Hudson St & Hudson Pl,25.0,Stevens - River Ter & 6 St,40.743144991244904,-74.0269876793701,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1441,Warren St,Hoboken Terminal - Hudson St & Hudson Pl,15.0,Warren St,40.72112066810259,-74.03803718607728,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1442,Washington St,Hoboken Terminal - Hudson St & Hudson Pl,12.0,Washington St,40.724291891746596,-74.03548133892006,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1443,Willow Ave & 12 St,Hoboken Terminal - Hudson St & Hudson Pl,52.0,Willow Ave & 12 St,40.751887812263035,-74.03037017113127,Hoboken Terminal - Hudson St & Hudson Pl,40.73593737788959,-74.03032257184493
1444,11 St & Washington St,Hoboken Terminal - River St & Hudson Pl,120.0,11 St & Washington St,40.749990333032464,-74.02718736140429,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1445,12 St & Sinatra Dr N,Hoboken Terminal - River St & Hudson Pl,196.0,12 St & Sinatra Dr N,40.750615092166825,-74.02405697384529,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1446,14 St Ferry - 14 St & Shipyard Ln,Hoboken Terminal - River St & Hudson Pl,205.0,14 St Ferry - 14 St & Shipyard Ln,40.752916153031606,-74.02431191844445,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1447,4 St & Grand St,Hoboken Terminal - River St & Hudson Pl,198.0,4 St & Grand St,40.742268376059016,-74.03508320196188,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1448,6 St & Grand St,Hoboken Terminal - River St & Hudson Pl,116.0,6 St & Grand St,40.74437858646239,-74.03447839868532,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1449,7 St & Monroe St,Hoboken Terminal - River St & Hudson Pl,144.0,7 St & Monroe St,40.74642493639741,-74.0380286862046,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1450,8 St & Washington St,Hoboken Terminal - River St & Hudson Pl,262.0,8 St & Washington St,40.74598271979199,-74.02816823278691,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1451,9 St HBLR - Jackson St & 8 St,Hoboken Terminal - River St & Hudson Pl,92.0,9 St HBLR - Jackson St & 8 St,40.74793281278844,-74.03841112969273,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1452,Adams St & 11 St,Hoboken Terminal - River St & Hudson Pl,53.0,Adams St & 11 St,40.75086734758054,-74.03356182037257,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1453,Adams St & 2 St,Hoboken Terminal - River St & Hudson Pl,96.0,Adams St & 2 St,40.73979841179733,-74.03689012302054,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1454,Bergen Ave & Sip Ave,Hoboken Terminal - River St & Hudson Pl,6.0,Bergen Ave & Sip Ave,40.73104361248367,-74.06443169597715,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1455,Bloomfield St & 15 St,Hoboken Terminal - River St & Hudson Pl,49.0,Bloomfield St & 15 St,40.75450461099914,-74.02657712307197,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1456,Brunswick & 6th,Hoboken Terminal - River St & Hudson Pl,8.0,Brunswick & 6th,40.72602894617706,-74.0503929030257,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1457,Brunswick St,Hoboken Terminal - River St & Hudson Pl,12.0,Brunswick St,40.72414786663121,-74.05066483953951,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1458,Christ Hospital,Hoboken Terminal - River St & Hudson Pl,24.0,Christ Hospital,40.73478751985362,-74.0504451350773,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1459,Church Sq Park - 5 St & Park Ave,Hoboken Terminal - River St & Hudson Pl,139.0,Church Sq Park - 5 St & Park Ave,40.742657893537604,-74.03224963376663,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
1460,City Hall,Hoboken Terminal - River St & Hudson Pl,11.0,City Hall,40.717730294069206,-74.04387749609651,Hoboken Terminal - River St & Hudson Pl,40.73608642790891,-74.02913390169225
